"userID","Visit_Date","Visit.Hour","Total_Bill","Rpayment","address","city","state","country","zip","rating","food_rating","service_rating","southindian","southindian_QTY","southindian_UnitPrice","starter","starter_QTY","starter_UnitPrice","Sabji","Sabji_QTY","Sabji_UnitPrice","Bread","Bread_QTY","Bread_UnitPrice","Rice","Rice_QTY","Rice_UnitPrice","Sweet","Sweet_QTY","Sweet_UnitPrice"
"U1089","01-11-17",18,1745,"cash","Ganeshkhind","Pune","Maharashtra","India",411706,3,5,4,"dosa",4,70,"Chili Chicken",2,260,"Alu Matar",1,145,"Butter Naan",4,40,"Mutton Biryani",1,400,"Barfi",4,60
"U1027","23-03-17",10,1520,"cash","Ganeshkhind","Pune","Maharashtra","India",411547,3,5,5,"dosa",4,70,"Chili Chicken",1,260,"Paneer Butter Masala",1,190,"Chapati",4,20,"Veg Biryani",2,280,"Kulfi",3,50
"U1029","04-05-17",22,2285,"cash","Bund Garden","Pune","Maharashtra","India",411477,3,2,5,"wada",1,45,"chicken Kabab",2,320,"Chicken Tikka",3,360,"Chapati",2,20,"Chicken Biriyani",1,360,"Carrot Halwa",1,120
"U1086","28-09-17",7,2500,"cash","Pashan","Pune","Maharashtra","India",411026,3,4,5,"idli",2,60,"Veg Kabab",3,270,"Chana Masala",1,130,"Tandoor Roti",2,30,"Chicken Biriyani",3,360,"Ice Cream",4,75
"U1137","30-10-17",20,1330,"cash","Bibwewadi","Pune","Maharashtra","India",411357,3,3,3,"wada",2,45,"Chaat Papri",2,50,"Paneer Butter Masala",3,190,"Tandoor Roti",1,30,"Pulao",2,190,"Cham-Cham",2,80
"U1046","12-03-17",8,2270,"cash","Yerwada","Pune","Maharashtra","India",411972,4,5,1,"paratha",1,70,"Masala Papad",1,40,"Chicken Tikka",2,360,"Chapati",4,20,"Mutton Biryani",3,400,"Cham-Cham",2,80
"U1090","11-01-17",13,2720,"cash","Anandnagar","Pune","Maharashtra","India",411192,3,3,1,"Dhokla",4,50,"Chaat Papri",3,50,"Chicken Tikka",2,360,"Chapati",3,20,"Chicken Biriyani",4,360,"Kulfi",3,50
"U1059","25-06-17",11,1610,"cash","Bund Garden","Pune","Maharashtra","India",411789,5,1,1,"dosa",4,70,"Masala Papad",4,40,"Paneer Butter Masala",3,190,"Butter Naan",1,40,"Mutton Biryani",1,400,"Cham-Cham",2,80
"U1049","27-04-17",18,2290,"cash","Kharadi","Pune","Maharashtra","India",411745,1,1,4,"paratha",2,70,"Chicken 65",3,240,"Beef Vindaloo",1,420,"Butter Naan",3,40,"Pulao",3,190,"Cham-Cham",4,80
"U1002","09-12-17",18,4460,"cash","Kharadi","Pune","Maharashtra","India",411480,1,5,2,"wada",4,45,"chicken Kabab",4,320,"Beef Vindaloo",3,420,"Chapati",3,20,"Mutton Biryani",3,400,"Carrot Halwa",4,120
"U1077","07-11-17",18,1460,"cash","Khadki","Pune","Maharashtra","India",411299,2,3,1,"idli",2,60,"chicken Kabab",1,320,"Dal Makhani",4,125,"Aaloo paratha",4,70,"Steam Rice",1,160,"Kheer",1,80
"U1108","03-11-17",10,1540,"cash","Bund Garden","Pune","Maharashtra","India",411580,2,3,5,"paratha",1,70,"chicken Kabab",1,320,"Alu Gobi",3,140,"Aaloo paratha",1,70,"Chicken Biriyani",1,360,"Ice Cream",4,75
"U1081","28-06-17",10,1330,"cash","Kharadi","Pune","Maharashtra","India",411413,2,5,4,"dosa",1,70,"chicken Kabab",1,320,"Chana Masala",3,130,"Aaloo paratha",3,70,"Pulao",1,190,"Kulfi",3,50
"U1056","01-09-17",20,2600,"cash","Koregaon Park","Pune","Maharashtra","India",411291,2,2,4,"idli",2,60,"Chili Chicken",2,260,"Dal Makhani",4,125,"Chapati",2,20,"Veg Biryani",4,280,"Ice Cream",4,75
"U1134","12-05-17",9,1100,"cash","Bund Garden","Pune","Maharashtra","India",411286,3,3,3,"idli",2,60,"Chaat Papri",1,50,"Paneer Butter Masala",1,190,"Tandoor Roti",1,30,"Veg Biryani",2,280,"Ice Cream",2,75
"U1116","20-10-17",13,2530,"cash","Hadapsar","Pune","Maharashtra","India",411646,5,3,1,"dosa",2,70,"Chili Chicken",3,260,"Chicken Tikka",1,360,"Chapati",3,20,"Veg Biryani",4,280,"Gulab Jamun",1,70
"U1132","15-08-17",18,1970,"cash","Bavdhan","Pune","Maharashtra","India",411178,3,5,2,"idli",4,60,"Chaat Papri",2,50,"Dal Makhani",4,125,"Aaloo paratha",2,70,"Veg Biryani",3,280,"Kulfi",3,50
"U1120","25-09-17",7,1690,"cash","Khadki","Pune","Maharashtra","India",411024,3,5,3,"paratha",2,70,"Chaat Papri",2,50,"Paneer Butter Masala",4,190,"Tandoor Roti",3,30,"Steam Rice",3,160,"Barfi",2,60
"U1036","10-01-17",22,2710,"cash","Aundh","Pune","Maharashtra","India",411249,5,4,5,"dosa",4,70,"Chili Chicken",2,260,"Dal Makhani",2,125,"Aaloo paratha",2,70,"Chicken Biriyani",4,360,"Kheer",1,80
"U1084","13-12-17",14,1615,"cash","Bavdhan","Pune","Maharashtra","India",411233,3,2,3,"Dhokla",1,50,"Chili Chicken",2,260,"Dal Makhani",3,125,"Tandoor Roti",1,30,"Veg Biryani",2,280,"Cham-Cham",1,80
"U1113","02-01-17",16,1370,"cash","Bavdhan","Pune","Maharashtra","India",411738,3,5,3,"dosa",2,70,"Veg Kabab",1,270,"Alu Matar",4,145,"Chapati",2,20,"Pulao",1,190,"Kulfi",3,50
"U1104","12-02-17",15,2170,"cash","Pashan","Pune","Maharashtra","India",411870,1,2,1,"idli",4,60,"Veg Kabab",2,270,"Alu Matar",4,145,"Aaloo paratha",3,70,"Chicken Biriyani",1,360,"Carrot Halwa",2,120
"U1106","26-02-17",17,1205,"cash","Aundh","Pune","Maharashtra","India",411529,1,1,5,"wada",1,45,"Chaat Papri",4,50,"Chana Masala",1,130,"Chapati",1,20,"Pulao",3,190,"Cham-Cham",3,80
"U1045","12-10-17",14,1520,"cash","Khadki","Pune","Maharashtra","India",411806,5,3,5,"idli",3,60,"Chili Chicken",1,260,"Butter Chicken",1,340,"Chapati",3,20,"Pulao",2,190,"Ice Cream",4,75
"U1016","12-04-17",12,925,"cash","Chandan Nagar","Pune","Maharashtra","India",411061,2,5,2,"dosa",2,70,"Chaat Papri",2,50,"Dal Makhani",1,125,"Aaloo paratha",1,70,"Pulao",1,190,"Ice Cream",4,75
"U1007","23-05-17",22,3040,"cash","Bund Garden","Pune","Maharashtra","India",411482,4,5,4,"dosa",4,70,"chicken Kabab",4,320,"Chicken Tikka",1,360,"Chapati",2,20,"Pulao",4,190,"Cham-Cham",4,80
"U1013","20-10-17",10,2320,"cash","Wagholi","Pune","Maharashtra","India",411614,3,4,3,"paratha",2,70,"Chicken 65",2,240,"Dal Makhani",2,125,"Aaloo paratha",3,70,"Pulao",4,190,"Carrot Halwa",4,120
"U1001","24-06-17",18,2200,"cash","Baner","Pune","Maharashtra","India",411880,3,3,2,"paratha",4,70,"Chicken 65",2,240,"Alu Gobi",4,140,"Chapati",1,20,"Chicken Biriyani",2,360,"Gulab Jamun",2,70
"U1135","18-08-17",23,2270,"cash","Shivajinagar","Pune","Maharashtra","India",411414,2,3,5,"dosa",2,70,"chicken Kabab",1,320,"Alu Matar",2,145,"Tandoor Roti",4,30,"Chicken Biriyani",3,360,"Kheer",4,80
"U1032","26-12-17",23,2420,"cash","Wagholi","Pune","Maharashtra","India",411181,1,1,2,"paratha",3,70,"Chicken 65",2,240,"Chicken Tikka",3,360,"Aaloo paratha",3,70,"Pulao",2,190,"Barfi",1,60
"U1062","27-09-17",23,2500,"cash","Baner","Pune","Maharashtra","India",411979,3,4,3,"idli",1,60,"chicken Kabab",3,320,"Beef Vindaloo",2,420,"Tandoor Roti",2,30,"Mutton Biryani",1,400,"Barfi",3,60
"U1092","22-03-17",15,2810,"cash","Bavdhan","Pune","Maharashtra","India",411234,2,1,3,"Dhokla",4,50,"Chili Chicken",4,260,"Alu Gobi",2,140,"Aaloo paratha",3,70,"Veg Biryani",3,280,"Carrot Halwa",2,120
"U1109","26-10-17",19,1085,"cash","Wagholi","Pune","Maharashtra","India",411088,3,2,3,"paratha",3,70,"Chaat Papri",3,50,"Dal Makhani",1,125,"Chapati",4,20,"Veg Biryani",1,280,"Kheer",3,80
"U1122","11-08-17",16,1290,"cash","Bund Garden","Pune","Maharashtra","India",411560,3,4,2,"dosa",3,70,"Masala Papad",4,40,"Chana Masala",4,130,"Tandoor Roti",3,30,"Steam Rice",1,160,"Kulfi",3,50
"U1098","23-12-17",13,1955,"cash","Balewadi","Pune","Maharashtra","India",411929,2,3,1,"wada",3,45,"chicken Kabab",3,320,"Butter Chicken",1,340,"Chapati",3,20,"Pulao",2,190,"Kheer",1,80
"U1033","29-01-17",13,2840,"cash","Bund Garden","Pune","Maharashtra","India",411558,5,2,5,"Dhokla",2,50,"Veg Kabab",3,270,"Butter Chicken",2,340,"Chapati",1,20,"Chicken Biriyani",3,360,"Kulfi",3,50
"U1089","10-12-17",10,2010,"cash","Koregaon Park","Pune","Maharashtra","India",411999,3,1,2,"wada",2,45,"chicken Kabab",2,320,"Chana Masala",3,130,"Chapati",1,20,"Pulao",3,190,"Ice Cream",4,75
"U1027","02-11-17",15,2310,"cash","Wadgaon Sheri","Pune","Maharashtra","India",411737,2,3,5,"dosa",1,70,"Chaat Papri",2,50,"Chicken Tikka",2,360,"Tandoor Roti",2,30,"Veg Biryani",4,280,"Cham-Cham",3,80
"U1029","06-06-17",15,1810,"cash","Wagholi","Pune","Maharashtra","India",411493,4,1,5,"Dhokla",2,50,"Veg Kabab",2,270,"Beef Vindaloo",1,420,"Aaloo paratha",2,70,"Veg Biryani",2,280,"Kulfi",1,50
"U1086","22-03-17",9,3580,"cash","Ganeshkhind","Pune","Maharashtra","India",411812,4,1,5,"idli",4,60,"Chaat Papri",4,50,"Beef Vindaloo",4,420,"Butter Naan",1,40,"Veg Biryani",4,280,"Ice Cream",4,75
"U1137","08-10-17",12,2910,"cash","Swargate","Pune","Maharashtra","India",411514,1,3,4,"Dhokla",3,50,"Chili Chicken",4,260,"Chicken Tikka",3,360,"Tandoor Roti",2,30,"Veg Biryani",1,280,"Ice Cream",4,75
"U1046","06-05-17",16,2200,"cash","Kharadi","Pune","Maharashtra","India",411963,5,5,5,"Dhokla",1,50,"Veg Kabab",2,270,"Chana Masala",1,130,"Aaloo paratha",3,70,"Mutton Biryani",3,400,"Gulab Jamun",1,70
"U1090","02-09-17",22,1730,"cash","Swargate","Pune","Maharashtra","India",411514,2,1,5,"idli",1,60,"chicken Kabab",3,320,"Alu Gobi",2,140,"Tandoor Roti",1,30,"Steam Rice",1,160,"Carrot Halwa",2,120
"U1059","31-12-17",10,2825,"cash","Dattawadi","Pune","Maharashtra","India",411696,2,1,5,"paratha",4,70,"Chicken 65",3,240,"Paneer Butter Masala",3,190,"Tandoor Roti",2,30,"Veg Biryani",4,280,"Ice Cream",1,75
"U1049","04-02-17",12,2785,"cash","Aundh","Pune","Maharashtra","India",411270,3,3,4,"paratha",1,70,"Chili Chicken",4,260,"Alu Gobi",3,140,"Tandoor Roti",2,30,"Veg Biryani",4,280,"Ice Cream",1,75
"U1002","22-01-17",15,3190,"cash","Handewadi","Pune","Maharashtra","India",411008,1,4,5,"dosa",4,70,"Veg Kabab",1,270,"Beef Vindaloo",4,420,"Butter Naan",1,40,"Veg Biryani",3,280,"Kheer",1,80
"U1134","17-12-17",17,2235,"cash","Koregaon Park","Pune","Maharashtra","India",411382,3,3,4,"wada",3,45,"Masala Papad",4,40,"Beef Vindaloo",1,420,"Butter Naan",2,40,"Chicken Biriyani",3,360,"Carrot Halwa",3,120
"U1036","11-08-17",21,1275,"cash","Wadgaon Sheri","Pune","Maharashtra","India",411026,3,3,2,"wada",1,45,"Chaat Papri",1,50,"Alu Gobi",2,140,"Aaloo paratha",4,70,"Pulao",2,190,"Carrot Halwa",2,120
"U1113","17-09-17",23,2380,"cash","Katraj","Pune","Maharashtra","India",411292,5,1,3,"paratha",4,70,"Veg Kabab",4,270,"Alu Gobi",4,140,"Chapati",3,20,"Steam Rice",2,160,"Kheer",1,80
"U1106","09-08-17",7,1220,"cash","Bund Garden","Pune","Maharashtra","India",411214,4,2,2,"idli",1,60,"Chicken 65",2,240,"Dal Makhani",2,125,"Tandoor Roti",2,30,"Pulao",1,190,"Barfi",3,60
"U1009","26-07-17",17,3315,"cash","Bavdhan","Pune","Maharashtra","India",411490,4,1,2,"Dhokla",4,50,"Chili Chicken",3,260,"Alu Matar",3,145,"Tandoor Roti",2,30,"Mutton Biryani",4,400,"Kheer",3,80
"U1013","29-03-17",18,1995,"cash","Bavdhan","Pune","Maharashtra","India",411751,1,2,2,"wada",2,45,"Chili Chicken",2,260,"Alu Gobi",2,140,"Butter Naan",1,40,"Veg Biryani",3,280,"Ice Cream",3,75
"U1032","27-06-17",12,1515,"cash","Koregaon Park","Pune","Maharashtra","India",411968,4,2,1,"idli",2,60,"Masala Papad",2,40,"Paneer Butter Masala",2,190,"Chapati",1,20,"Veg Biryani",3,280,"Ice Cream",1,75
"U1019","13-11-17",23,1710,"cash","Bibwewadi","Pune","Maharashtra","India",411213,3,2,5,"Dhokla",3,50,"Chili Chicken",2,260,"Beef Vindaloo",1,420,"Aaloo paratha",1,70,"Pulao",1,190,"Carrot Halwa",3,120
"U1122","31-08-17",12,2500,"cash","Bavdhan","Pune","Maharashtra","India",411726,3,3,5,"Dhokla",1,50,"chicken Kabab",1,320,"Beef Vindaloo",3,420,"Butter Naan",1,40,"Pulao",4,190,"Gulab Jamun",1,70
"U1098","06-08-17",20,1235,"cash","Handewadi","Pune","Maharashtra","India",411297,4,2,3,"dosa",4,70,"Masala Papad",1,40,"Dal Makhani",3,125,"Butter Naan",3,40,"Steam Rice",2,160,"Kulfi",2,50
"U1089","23-08-17",21,2030,"cash","Shivajinagar","Pune","Maharashtra","India",411731,2,4,4,"paratha",4,70,"chicken Kabab",1,320,"Alu Matar",2,145,"Chapati",3,20,"Pulao",4,190,"Kheer",4,80
"U1003","24-08-17",7,1930,"cash","Balewadi","Pune","Maharashtra","India",411172,5,1,2,"wada",3,45,"Veg Kabab",3,270,"Dal Makhani",1,125,"Aaloo paratha",2,70,"Steam Rice",3,160,"Carrot Halwa",2,120
"U1112","18-03-17",21,2775,"cash","Balewadi","Pune","Maharashtra","India",411270,2,3,4,"dosa",2,70,"chicken Kabab",3,320,"Alu Matar",3,145,"Butter Naan",2,40,"Chicken Biriyani",3,360,"Cham-Cham",1,80
"U1097","30-03-17",7,1280,"cash","Deccan","Pune","Maharashtra","India",411071,5,5,3,"idli",2,60,"Veg Kabab",1,270,"Chana Masala",1,130,"Butter Naan",4,40,"Chicken Biriyani",1,360,"Cham-Cham",3,80
"U1128","04-06-17",18,1640,"cash","Baner","Pune","Maharashtra","India",411751,2,2,1,"Dhokla",1,50,"Chaat Papri",3,50,"Chana Masala",4,130,"Butter Naan",4,40,"Steam Rice",4,160,"Carrot Halwa",1,120
"U1006","15-07-17",11,1555,"cash","Ganeshkhind","Pune","Maharashtra","India",411451,3,2,2,"dosa",3,70,"Veg Kabab",2,270,"Alu Matar",1,145,"Butter Naan",1,40,"Pulao",3,190,"Kulfi",1,50
"U1010","17-05-17",11,3345,"cash","Swargate","Pune","Maharashtra","India",411746,2,3,2,"paratha",2,70,"chicken Kabab",4,320,"Alu Matar",1,145,"Aaloo paratha",4,70,"Mutton Biryani",3,400,"Ice Cream",4,75
"U1134","06-01-17",21,1860,"cash","Kothrud","Pune","Maharashtra","India",411068,4,4,1,"wada",2,45,"chicken Kabab",1,320,"Alu Gobi",2,140,"Tandoor Roti",3,30,"Mutton Biryani",2,400,"Gulab Jamun",4,70
"U1036","07-01-17",16,2290,"cash","Baner","Pune","Maharashtra","India",411099,4,4,4,"paratha",3,70,"Chicken 65",2,240,"Alu Matar",4,145,"Tandoor Roti",2,30,"Chicken Biriyani",2,360,"Carrot Halwa",2,120
"U1113","30-10-17",16,1910,"cash","Shivajinagar","Pune","Maharashtra","India",411630,5,2,2,"idli",4,60,"Chicken 65",2,240,"Alu Gobi",1,140,"Aaloo paratha",2,70,"Pulao",4,190,"Ice Cream",2,75
"U1106","18-09-17",14,2160,"cash","Hadapsar","Pune","Maharashtra","India",411767,1,1,1,"Dhokla",3,50,"chicken Kabab",2,320,"Chana Masala",1,130,"Aaloo paratha",4,70,"Chicken Biriyani",2,360,"Cham-Cham",3,80
"U1009","19-03-17",9,1395,"cash","Swargate","Pune","Maharashtra","India",411120,2,4,1,"wada",3,45,"Masala Papad",3,40,"Alu Gobi",1,140,"Butter Naan",1,40,"Pulao",4,190,"Kulfi",4,50
"U1013","18-01-17",7,1570,"cash","Dattawadi","Pune","Maharashtra","India",411798,3,2,2,"Dhokla",2,50,"Masala Papad",2,40,"Alu Matar",4,145,"Aaloo paratha",2,70,"Pulao",3,190,"Kulfi",2,50
"U1032","02-07-17",8,1640,"cash","Swargate","Pune","Maharashtra","India",411387,3,3,1,"idli",4,60,"Chili Chicken",2,260,"Alu Gobi",2,140,"Aaloo paratha",2,70,"Veg Biryani",1,280,"Barfi",3,60
"U1019","15-05-17",22,2340,"cash","Bund Garden","Pune","Maharashtra","India",411966,5,2,4,"paratha",4,70,"chicken Kabab",2,320,"Alu Matar",4,145,"Tandoor Roti",1,30,"Pulao",4,190,"Kulfi",1,50
"U1122","08-03-17",22,1540,"cash","Yerwada","Pune","Maharashtra","India",411010,1,4,5,"paratha",1,70,"Chaat Papri",3,50,"Chana Masala",2,130,"Aaloo paratha",4,70,"Pulao",3,190,"Gulab Jamun",3,70
"U1098","03-01-17",20,1340,"cash","Ganeshkhind","Pune","Maharashtra","India",411131,4,4,2,"idli",2,60,"Chaat Papri",1,50,"Alu Gobi",1,140,"Aaloo paratha",3,70,"Steam Rice",4,160,"Barfi",3,60
"U1089","08-06-17",7,2290,"cash","Parvati Hill","Pune","Maharashtra","India",411847,3,2,2,"paratha",1,70,"Chicken 65",4,240,"Beef Vindaloo",1,420,"Aaloo paratha",4,70,"Mutton Biryani",1,400,"Cham-Cham",2,80
"U1003","23-05-17",12,2940,"cash","Handewadi","Pune","Maharashtra","India",411329,2,1,4,"wada",4,45,"chicken Kabab",2,320,"Dal Makhani",4,125,"Butter Naan",3,40,"Chicken Biriyani",4,360,"Barfi",1,60
"U1112","",21,1500,"cash","Yerwada","Pune","Maharashtra","India",411083,4,3,1,"idli",1,60,"Chaat Papri",4,50,"Chana Masala",2,130,"Butter Naan",4,40,"Chicken Biriyani",2,360,"Kulfi",2,50
"U1097","",21,1865,"cash","Yerwada","Pune","Maharashtra","India",411444,2,3,1,"dosa",1,70,"Chaat Papri",2,50,"Dal Makhani",3,125,"Butter Naan",1,40,"Veg Biryani",4,280,"Cham-Cham",2,80
"U1128","",11,2145,"cash","Handewadi","Pune","Maharashtra","India",411680,3,2,4,"paratha",3,70,"Masala Papad",2,40,"Butter Chicken",1,340,"Aaloo paratha",3,70,"Chicken Biriyani",3,360,"Ice Cream",3,75
"U1006","",17,3480,"cash","Chandan Nagar","Pune","Maharashtra","India",411624,1,5,5,"wada",4,45,"Chaat Papri",3,50,"Beef Vindaloo",4,420,"Tandoor Roti",1,30,"Veg Biryani",4,280,"Cham-Cham",4,80
"U1010","",19,1700,"cash","Khadki","Pune","Maharashtra","India",411234,4,2,3,"dosa",3,70,"Chaat Papri",3,50,"Alu Gobi",1,140,"Aaloo paratha",4,70,"Pulao",4,190,"Cham-Cham",2,80
"U1134","",11,2680,"cash","Bavdhan","Pune","Maharashtra","India",411081,2,3,5,"paratha",3,70,"Chaat Papri",4,50,"Butter Chicken",4,340,"Aaloo paratha",1,70,"Veg Biryani",2,280,"Gulab Jamun",4,70
"U1036","",13,2790,"cash","Aundh","Pune","Maharashtra","India",411377,5,5,5,"Dhokla",2,50,"Veg Kabab",4,270,"Dal Makhani",2,125,"Tandoor Roti",2,30,"Veg Biryani",4,280,"Barfi",3,60
"U1113","",22,2290,"cash","Swargate","Pune","Maharashtra","India",411337,3,2,5,"wada",3,45,"Chili Chicken",1,260,"Dal Makhani",3,125,"Butter Naan",4,40,"Veg Biryani",4,280,"Cham-Cham",3,80
"U1106","",11,3310,"cash","Dattawadi","Pune","Maharashtra","India",411275,2,2,2,"dosa",3,70,"Chili Chicken",3,260,"Butter Chicken",2,340,"Tandoor Roti",4,30,"Mutton Biryani",3,400,"Cham-Cham",4,80
"U1009","",22,1580,"cash","Anandnagar","Pune","Maharashtra","India",411732,1,2,3,"dosa",4,70,"Masala Papad",2,40,"Paneer Butter Masala",2,190,"Butter Naan",1,40,"Veg Biryani",2,280,"Kheer",3,80
"U1013","",10,2540,"cash","Parvati Hill","Pune","Maharashtra","India",411991,4,3,1,"idli",3,60,"chicken Kabab",4,320,"Alu Matar",4,145,"Tandoor Roti",2,30,"Chicken Biriyani",1,360,"Cham-Cham",1,80
"U1032","",16,2915,"cash","Bibwewadi","Pune","Maharashtra","India",411010,3,5,4,"idli",1,60,"chicken Kabab",4,320,"Alu Matar",3,145,"Chapati",3,20,"Pulao",4,190,"Kheer",4,80
"U1019","",13,3010,"cash","Aundh","Pune","Maharashtra","India",411520,2,2,2,"idli",1,60,"chicken Kabab",3,320,"Dal Makhani",4,125,"Aaloo paratha",3,70,"Veg Biryani",4,280,"Cham-Cham",2,80
"U1122","",15,1395,"cash","Wadgaon Sheri","Pune","Maharashtra","India",411503,1,5,4,"wada",2,45,"Chaat Papri",3,50,"Dal Makhani",2,125,"Tandoor Roti",1,30,"Mutton Biryani",2,400,"Ice Cream",1,75
"U1098","",12,3050,"cash","Anandnagar","Pune","Maharashtra","India",411391,1,3,2,"Dhokla",3,50,"chicken Kabab",3,320,"Butter Chicken",3,340,"Chapati",4,20,"Chicken Biriyani",2,360,"Barfi",2,60
"U1089","",11,2730,"cash","Yerwada","Pune","Maharashtra","India",411737,1,1,5,"paratha",1,70,"Chicken 65",3,240,"Beef Vindaloo",1,420,"Aaloo paratha",4,70,"Pulao",4,190,"Carrot Halwa",4,120
"U1003","",12,2505,"cash","Bund Garden","Pune","Maharashtra","India",411772,3,4,3,"idli",2,60,"Masala Papad",2,40,"Beef Vindaloo",2,420,"Butter Naan",4,40,"Chicken Biriyani",3,360,"Ice Cream",3,75
"U1112","",8,1895,"cash","Wagholi","Pune","Maharashtra","India",411046,2,4,3,"wada",1,45,"Veg Kabab",2,270,"Alu Matar",2,145,"Tandoor Roti",1,30,"Veg Biryani",3,280,"Ice Cream",2,75
"U1097","",22,2530,"cash","Bavdhan","Pune","Maharashtra","India",411869,3,2,1,"idli",2,60,"Chicken 65",2,240,"Butter Chicken",3,340,"Tandoor Roti",1,30,"Steam Rice",4,160,"Cham-Cham",3,80
"U1128","",13,3055,"cash","Baner","Pune","Maharashtra","India",411748,3,1,3,"wada",3,45,"Chicken 65",3,240,"Chana Masala",4,130,"Butter Naan",2,40,"Chicken Biriyani",4,360,"Kheer",2,80
"U1006","",13,1940,"cash","Katraj","Pune","Maharashtra","India",411682,4,5,5,"dosa",1,70,"Veg Kabab",3,270,"Butter Chicken",1,340,"Chapati",2,20,"Pulao",2,190,"Ice Cream",4,75
"U1010","",8,1640,"cash","Swargate","Pune","Maharashtra","India",411273,4,1,2,"dosa",2,70,"Chaat Papri",4,50,"Chana Masala",4,130,"Aaloo paratha",4,70,"Steam Rice",2,160,"Barfi",3,60
"U1134","",21,1960,"American_Express","Anandnagar","Pune","Maharashtra","India",411923,4,3,3,"idli",1,60,"Chili Chicken",4,260,"Chana Masala",1,130,"Tandoor Roti",3,30,"Veg Biryani",2,280,"Cham-Cham",1,80
"U1036","",14,3225,"American_Express","Katraj","Pune","Maharashtra","India",411032,1,2,1,"wada",3,45,"Chili Chicken",3,260,"Butter Chicken",4,340,"Butter Naan",2,40,"Chicken Biriyani",2,360,"Ice Cream",2,75
"U1113","",13,1570,"American_Express","Aundh","Pune","Maharashtra","India",411655,1,1,2,"wada",2,45,"Veg Kabab",2,270,"Chana Masala",3,130,"Butter Naan",3,40,"Pulao",1,190,"Barfi",4,60
"U1106","",14,2555,"American_Express","Khadki","Pune","Maharashtra","India",411393,1,5,4,"Dhokla",4,50,"Chaat Papri",2,50,"Beef Vindaloo",4,420,"Aaloo paratha",1,70,"Veg Biryani",1,280,"Ice Cream",3,75
"U1009","",13,2425,"American_Express","Katraj","Pune","Maharashtra","India",411121,2,5,4,"wada",1,45,"Chicken 65",3,240,"Butter Chicken",1,340,"Butter Naan",3,40,"Chicken Biriyani",3,360,"Carrot Halwa",1,120
"U1013","",10,1420,"American_Express","Khadki","Pune","Maharashtra","India",411800,4,3,5,"idli",4,60,"Chaat Papri",2,50,"Alu Gobi",2,140,"Chapati",1,20,"Steam Rice",3,160,"Ice Cream",4,75
"U1032","",12,2035,"American_Express","Chandan Nagar","Pune","Maharashtra","India",411449,5,1,2,"paratha",3,70,"Veg Kabab",2,270,"Dal Makhani",3,125,"Aaloo paratha",4,70,"Steam Rice",3,160,"Kulfi",3,50
"U1019","",16,1940,"American_Express","Pashan","Pune","Maharashtra","India",411493,5,4,5,"wada",2,45,"Chicken 65",2,240,"Paneer Butter Masala",3,190,"Butter Naan",3,40,"Mutton Biryani",1,400,"Gulab Jamun",4,70
"U1122","",14,3730,"American_Express","Hadapsar","Pune","Maharashtra","India",411147,1,5,4,"Dhokla",1,50,"chicken Kabab",2,320,"Chicken Tikka",3,360,"Chapati",2,20,"Mutton Biryani",4,400,"Cham-Cham",4,80
"U1098","",16,1730,"American_Express","Parvati Hill","Pune","Maharashtra","India",411100,4,2,1,"dosa",4,70,"Chaat Papri",3,50,"Chana Masala",2,130,"Butter Naan",2,40,"Chicken Biriyani",2,360,"Barfi",4,60
"U1089","",15,1430,"American_Express","Yerwada","Pune","Maharashtra","India",411145,3,1,4,"paratha",2,70,"Chili Chicken",2,260,"Alu Gobi",2,140,"Tandoor Roti",2,30,"Pulao",1,190,"Carrot Halwa",2,120
"U1003","",9,1010,"American_Express","Deccan","Pune","Maharashtra","India",411036,3,3,3,"idli",1,60,"Masala Papad",3,40,"Alu Gobi",1,140,"Aaloo paratha",1,70,"Pulao",3,190,"Kulfi",1,50
"U1112","",19,1700,"American_Express","Wagholi","Pune","Maharashtra","India",411863,3,3,3,"Dhokla",4,50,"Masala Papad",1,40,"Alu Gobi",4,140,"Chapati",1,20,"Veg Biryani",2,280,"Kheer",4,80
"U1097","",13,1615,"American_Express","Koregaon Park","Pune","Maharashtra","India",411767,5,1,3,"idli",2,60,"Chicken 65",3,240,"Dal Makhani",1,125,"Chapati",3,20,"Pulao",2,190,"Gulab Jamun",3,70
"U1128","",21,2420,"American_Express","Koregaon Park","Pune","Maharashtra","India",411029,5,1,4,"Dhokla",4,50,"chicken Kabab",2,320,"Butter Chicken",2,340,"Aaloo paratha",2,70,"Mutton Biryani",1,400,"Carrot Halwa",3,120
"U1006","",18,3000,"American_Express","Hadapsar","Pune","Maharashtra","India",411717,4,3,4,"wada",2,45,"chicken Kabab",3,320,"Butter Chicken",3,340,"Chapati",4,20,"Mutton Biryani",2,400,"Kulfi",1,50
"U1010","",12,2930,"American_Express","Aundh","Pune","Maharashtra","India",411159,1,2,5,"dosa",4,70,"Veg Kabab",4,270,"Paneer Butter Masala",4,190,"Tandoor Roti",3,30,"Steam Rice",4,160,"Kheer",1,80
"U1134","",11,2985,"American_Express","Hadapsar","Pune","Maharashtra","India",411361,2,4,1,"idli",3,60,"Chicken 65",3,240,"Paneer Butter Masala",3,190,"Tandoor Roti",3,30,"Mutton Biryani",3,400,"Ice Cream",3,75
